impulsive,ks. bersifat menurutkan kata hati.-impulsively kk. dgn menurutkan kata hati.
impunity,kb. kebebesan dari hukuman. to ignore s.t. with i. mengabaikan s.s.t. tanpa mendapatkan hukuman.
impure,"ks. tdk murni, kotor, najis."
impurity,"kb. (j.-ties) kotoran, kenajisan."
impute,"kkt. menyalahkan, menghubungkan, mempertalikan."
in,kb. Inf. : kedudukan pengaruh.-ins. j. yg menang.-kd. 1 di.2 dalam3 pada.4 didalam.5 atas.6 diantara.7 menurut.8 untuk9 secara.10 menurut.11 waktu.12 lagi.-kk. to be in. 1 ada.2 berkuasa.3 masuk.inf. : to be for celaka. to be in on mengetahui.
in toto,"kk. sepenuhnya, secara keseluruhannya."
inacceptable,ks. tdk dpt diterima.
inaccessibility,kb. keadaan tdk terdekau/ termasuki/ tertaklukkan/ tertundukkan/ sukar utk memperolehnya.
inaccessible,ks.1 tdk dpt dimasuki/ dilalui.2 tdk dpt dicapai.
inaccuracy,"kb. (j.-cies) ketidaksamaan, ketidaktelitian."
inaccurate,ks. tdk saksama/ teliti.
inaction,"kb. ketidakgiatan, kelambanan."
inactivate,kkt. menonaktipkan. because of the accident he became inactivated Karena kecelakaan itu dia menjadi non-aktip.
inactive,"ks. lamban, non-aktip. on i. duty tidak bertugas, non-aktip."
inactivity,kb. 1 ketidakaktipan. 2 kemalasan.
inadaptability,kb. ketidaksanggupan dalam menyesuaikan diri (to dengan).
inadequacy,"kb. (j. -cies) 1 ketidak cukupan, kekurangan. 2 ketidakcakapan."
inadequate,ks. 1 tidakcukup. i. knowledge pengetahuan yang tidak cukup. 2 tidak mencukupi. i. funds uang yang tidak mencukupi.
inadmissible,ks. tidak dapat diterima. That evidence is i. Bukti itu tidak dapat diterima.
inadvertent,ks. tidak/kurang hati-hati. -inadvertently kk. dengan kurang hati-hati.
inadvisable,ks. tidak bijaksana.
inalculable,ks. tidak terhitung.
inalienable,ks. tidak dapat dicabut. i. right hak yang tak dapat dicabut.
inane,"ks. bodoh, tolol, kosong, tidak berarti."
inanimate,"ks. mati. i. object benda/barang mati, benda yang tak bernyawa."
inapplicable,"ks. tidak dapat diterapkan, tidak berguna."
inappreciative,ks. tidak menghargai.
inappropriate,ks. tidak tepat/pantas.
inapt,inapt
inaptitude,"kb. ketidakcakapan, ketidakmampuan, ketidakprigelan."
inarticulate,"ks. tidak jelas, sukar berbicara."
inartistic,"ks. tidak tahu seni, tidak artistik."
inasmuch,"kk. i. as sebab, karena, lantaran."
inattention,kb. kurang perhatian (to terhadap).
inattentive,ks. kurang  memperhatikan.
inaudible,ks. tidak terdengar/kedengaran.
inaugural,kb. upacara inaugurasi/pengukuhan. i. speech pidato pengukuhan/pelantikan.
inaugurate,kkt. 1 melantik. 2 membuka.
inauguration,"kb. 1 pelantikan, inaugurasi. 2 pembukaan (of train service)."
inauspicious,"ks. sial, tidak menguntungkan."
inboard,"ks., kk. didalam (kapal). i. motor mesin didalam kapal."
inborn,ks. pembawaan sejak lahir.
inbreed,"kkt. (inbred) memperkawinkan yang sejenis atau sebangsa. -inbred ks. 1 pembawaan. 2 dikawinkan dengan yang sejenis.  -inbreeding kb. perkawinan antara keluarga-keluarga yang dekat sekali, kawin sedarah."
"inc., inc.","[incorporated] perseroan terbatas, P.T."
incandescent,ks. pijar. i. bulb bola lampu pijar. i. light cahaya lampu pijar.
incantation,"kb. mantera, jampi."
incapable,ks. tidak cakap/mampu/sanggup. i. of emotion dapat menahan emosi-emosi.
incapacitate,kkt. menjadikan tidak mampu.
incarcerate,"kkt. memenjarakan, meringkukkan, mengurung."
incarceration,"kb. pengurungan, penahanan."
incarnate,"ks. penjelmaan, perwujudan. the devil i. penjelmaan setan. -kkt. menjelmakan, mewujudkan, menitis."
incarnation,"kb. penjelmaan, perwujudan, inkarnasi, penitisan."
incautious,ks. tidak berhati-hati.
incendarism,kb. pembakaran rumah/gedung.
incendiary,kb. (j. -ries) pembakar rumah. i bomb bom pembakar.
incense,"kb. kemenyan, dupa. i. burner pedupaan. -kkt. menjadikan marah. He was incensed by the remark Dia sangat marah oleh karena ucapan itu. Dia naik darah karena teguran itu."
incentive,"kb. pendorong, dorongan, perangsang."
inception,"kb. permulaan, lahirnya."
incessant,"ks. tak putus-putus, tak berhenti-henti. -incessantly kk. tak putus-putusnya."
incest,kb. perbuatan sumbang/berzinah / berkendak dengan saudaranya.
incestuous,"ks. sumbang. i. relationship pergaulan melanggar adat, pergaulan zinah/ kendak dengan saudaranya."
inch,"kb. one i. long panjangnya satu inci. i. by i.  setapak demi setapak. whitin an i. of nyaris, hampir.  to know every i. of the area betul-betul mengenal daerah itu. kkt. melangkah setapak demi setapak."
inchoate,"ks. dalam taraf permulaan, belum lengkap."
incidence,"kb. 1 timbulnya. i. of disease timbulnya penyakit. 2 luasnya kejadian atau pengaruh, luasnya akibat."
incident,"kb. peristiwa, kejadian. -ks. the dangers i. space exploration bahaya-bahaya yang menyertai penyelidikan ruang angkasa."
incidental,"kb. incidentals j. pengeluaran-pengeluaran kecil, ongkos-ongkos tambahan. -ks. 1 kebetulan. 2 kurang penting, soal kecil. 3 sekali-sekali. i. expenses ongkos-ongkos tambahan. -incidentally kk. sambil lalu."
incinerate,kkt. membakar.
incinerator,kb. tempat pembakaran (sampah).
incipient,"ks. yang baru mulai, baru jadi. i. cold pilek yang baru jadi."
incision,"kb. torehan, irisan, bedelan."
incisive,ks. tajam. i. style gaya yang tajam.
incisor,kb. gigi seri/manis/pengiris.
incite,kkt. 1 menghasut.  to i. s.o. to attack menghasut seseorang untuk menyerang. 2 mendorong.
incitement,"kb. hasutan, dorongan, perangsang."
incl.,"[including, inclusive] termasuk."
inclement,ks. buruk (of weather).
inclination,"kb. 1 kecenderungan. 2 kecondongan, kehendak hati. 3 kesudian. 4 Math.: inklinasi."
incline,"kb. (pen) dakian, lerengan, tempat yang mendaki. -kkt. mencondongkan. -kki. melereng. -inclined ks. cenderung."
inclose,=  ENCLOSE.
include,kkt. memasukkan. Please i. all the items Tolong masukkan semua barang-barang itu.
inclusion,inclusion
inclusive,ks. 1 sampai dengan. From March to June i. dari bulan Maret sampai dengan bulan Juni. 2 termasuk. i. of tax termasuk pajak.
incognito,"ks., kk. secara menyamar, dedemitan."
incoherence,"kb. pembicaraan yang ngawur, ketidaklogisan."
incoherent,ks. 1 yang membingungkan. i. statement ucapan yang membingungkan. 2 kacau. -incoherently kk. tak keruan. to talk i. berbicara tak keruan.
incombustible,"ks. tahan api, tidak terbakar."
income,"kb. penghasilan, pendapatan. i. tax pajak penghasilan. i. tax form surat pajak. to live on o's i. hidup dengan penghasilannya."
incoming,ks. 1 yang baru masuk. the i. students mahasiswa-mahasiswa yang baru masuk itu. 2 yang sedang naik. the i. tide (air-) pasang yang sedang naik.
incommensurable,ks. tidak dapat dibandingkan.
incommensurate,"ks. tidak seimbang, tidak selaras (to/ with dengan)."
incommunicado,ks. terputus/putus hubungan dengan orang-orang lain. to hold s.o. i. melarang seseorang mengadakan hubungan dengan  orang-orang lain.
incomparable,"ks. yang tak ada bandingannya, tiada bertara, yang tak duanya."
incompatibility,"kb. (j.-ties) ketidakcocokan, ketidaksesuaian."
incompatible,"ks. 1 tidak rukun (of a married couple). 2 bertentangan, tidak dapat didamaikan, tidak cocok dengan, tak dapat bersamaan dengan."
incompetence,"kb. ketidakcakapan, ketidakmampuan."
incompetent,"kb. orang yang kurang cakap. -ks. tidak cakap, tidak mampu. He is i. to make a will  Ia tidak berhak untuk membuat/mengeluarkan surat wasiat."
incomplete,"ks. tidak lengkap, tidak rampung / selesai."
incompleteness,incompleteness
incomprehensible,"ks. tidak dapat dimengerti, tidak terpahami. He dialect  is i. Logatnya tidak dapat dimengerti."
inconceivable,ks. tidak dapat dibayangkan/ digambarkan/dipahami.
inconclusive,ks. tidak meyakinkan. The proof was i. Buktinya tidak meyakinkan.
incongruity,"kb. (j. -ties) keganjilan, ketidakpantasan."
incongruous,ks. tidak layak/pantas.
inconsequential,"ks. tak bertalian, ngawur."
inconsiderable,"ks. sedikit, tidak berarti. His contribution is not i. Sumbangannya berarti juga."
inconsiderate,ks. tidak memperhatikan. to be i. towards  s.o. kurang menaruh perhatian terhadap seseorang.
inconsistency,kb. (j. -ties) ketidakkonsekwenan. i. of thought pendirian yang tidak tetap/mantap.
inconsistent,ks. tidak konsekwen/tetap.
inconspicous,"ks. tidak menarik perhatian, tidak dikenal orang. She tries to be i. Dia berusaha jangan sampai diperhatikan orang."
incontestable,"ks. tidak perlu dipersoalkan, tidak diragukan."
incontinence,"kb. tarak, pertarakan."
incontrovertible,"ks. yang tidak dapat dibantah (evidence, proff)."
inconvenience,"kb. penggangguan, kesusahan, ketidakenakan. She was spared any i. Dia dijauhkan dari segala gangguan. -kkt. menyusahkan, menganggu."
inconvient,"ks. tidak menyenangkan, susah, sukar. i. for s.o. menyusahkan bagi seseorang."
incorporate,"kkt. 1 memasukkan. 2 menggabungkan, menjadikan badan hukum. -incorporated ks. 1 tergabung, berbentuk badan hukum. 2 perseroan terbatas. i. firm perusahaan perseroan terbatas."
incorporation,"kb. 1 penggabungan (firm). 2 pengumpulan, penyatuan. i. of material in book penyatuan bahan-bahan didalam buku"
incorrect,"ks. tidak benar/tepat, salah. Events have proved him i. Kejadian-kejadian telah membuktikan bahwa ia salah. -incorrectly kk. salah."
incorrigible,ks. tidak dapat diperbaiki.
incorruptible,ks. tidak dapat disuapi.
increase,"kb. 1 pertambahan. 2kenaikan. -kkt. 1 memperluas. 3 menaikkan. 4 mempertinggi, meningkatkan.  -kki. 1 bertambah. 2 meningkat. 3 naik. -increased ks. meningkat, naik. -increasing ks. yang bertambah /meningkat.-increasingly kk. makin bertambah."
incredible,ks. 1 luar biasa. i. memory ingatan yang luarbiasa. 2 tidak masuk akal. -incredibly kk. luar biasa. i. short flight penerbangan yang luar biasa singkat(nya).
incredulity,"kb. ketidakpercayaan, keraguan."
incredulous,"ks. yang meragukan, yang tidak masuk akal."
increment,kb. tambahan/kenaikan (gaji).
incriminate,"kkt. 1 melibatkan, memberatkan. to i. s.o. in a theft melibatkan seseorang dalam pencurian. 2 menuduh. -incriminating ks. memberatkan. i. documents dokumen-dokumen yang (dapat) membuktikan kejahatan/ kesalahan."
incrust,kkt. 1 menutup. THe ground was incrusted with ice and snow Tanah itu tertutup dengan es dan salju. 2 melapisi.
incrustation,kb. 1 lapisan kotoran. 2 karang pelapis.
incubate,"kkt. menetaskan, mengeram. -kki. menetas."
incubation,"kb. penetasan, pengeraman, incubasi. i. period masa incubasi."
incubator,kb. mesin pengeram/penetas.
inculcate,kkt. menanamkan. to i. love for the fatherland menanamkan cinta kepada tanah air.
incumbency,"kb. (j. -cies) jabatan, wewenang, hak dan kewajiban."
incumbent,"kb. yang sedang memegang jabatan, pemegang jabatan. ks. 1 berkewajiban. 2 yang memegang suatu jabatan."
incur,kkt. (incurred) 1 mendatangkan. 2 mengadakan. to i. expenses mengadakan pengeluaran.
incurable,"ks. tidak dapat disembuhkan, tak tersembuhkan. i. liar pembohong yang tak ada kapoknya. -incurably kk. tidak dapat disembuhkan. He is i. ill Dia menderita penyakit yang tak dapat disembuhkan."
incursion,"kb. serangan, serbuan."
ind.,[indicative] 1 Gram.: waktu sekarang. 2 yang menunjukkan.
indc.,[indicative] waktu sekarang.
indebted,ks. Fin.: berhutang (to pada). 2 berhutang budi (to pada).
indebtedness,kb. hutang.
indecency,kb. (j. _cies) ketidaksenonohan.
indecent,ks. tidak senonoh. i. behavior perbuatan yang tidak senonoh.
indecipherable,ks. tidak terbaca.
indecisive,"ks. bimbang, ragu-ragu, tidak tegas, tidak pasti. The outcome of the battle was i. Hasil pertempuran itu belum dapat dipastikan."
indeclinable,ks. Gram.: yang tak dapat berubah bentuknya.
indecorous,"ks. tidak pantas, tidak layak menurut kesopanan."
indeed,kk. 1 sungguh-sungguh. 2 tentu saja. 3 memang. -kseru. sungguh !
indefatigable,ks. tidak kenal lelah.
indefensible,ks. tak dapat dipertahankan.
indefinable,ks. tak dapat dilukiskan/ditentukan.
indefinite,ks. tidak tentu. Gram.: i. article kata penyerta/sandang tak tentu. -indefinitely kk. untuk jangka waktu tidak terbatas.
indelible,"ks. tak terhapuskan, tidak dapat dihilangkan. i. pencil pinsil tinta."
indelicate,indelicate
indemnify,kkt. (indemnified) mengganti kerugian kepada.
indemnity,kb. (j. -ties) ganti kerugian.
indent,kb. lekuk. -kkt. 1 memasukkan. I. five spaces  Masukkan lima spasi. 2 melekukkan. -indented ks. bertakuk.
indentation,kb. lekuk(an).
independence,"kb. kemerdekaan, kebebasan. I. Day Hari Kemerdekaan (di A.S. tanggal 4 Juli; di Indonesia tgl 17 Agustus)."
independent,"kb. orang yang tidak berpartai. -ks. 1 merdeka. 2 sendiri. 3 yang berdiri sendiri, yang berjiwa bebas. 4 bebas. -independently kk. secara bebas."
indescribable,ks. tidak terlukiskan. -indescribably kk. i. beautiful tidak terlukiskan keindahannya.
indestructible,ks. tidak dapat dihancurkan/dirusakkan.
indeterminable,"ks. yang tak terhitung, yang tak dapat ditetapkan."
indeterminate,ks. yang tidak menentukan. i. sentence hukuman yang tidak menentukan.
index,"kb. (indexes atau indices) 1 indeks, daftar kata-kata. 2 penunjuk. -kkt. menyusun daftar isi. i. card kartu indeks. i. finger (jari)telunjuk."
india,kb. India. I ink dawat/tinta cina. i. rubber karet (penghapus).
indian,kb. 1 Indian (Amerika). 2 orang India. -ks. yang berhubungan dengan India. I.  file beriring-iringan seorang-seorang. I. giver orang yang meminta kembali sesuatu yang telah diberikan kepada orang lain.
indible,"ks. tidak dapat dimakan, tidak termakan."
indic,ks. dari atau yang berhubungan dengan India.
indicasion,"kb. keragu-raguan, kebimbangan, ketidaktegasan."
indicate,kkt. 1 menunjukkan. 2 menyatakan. 3 mengusulkan.
indication,kb. 1 tanda. 2 petunjuk. He gave no i. of his plans Ia tak (pernah) menyebut-nyebut tentang rencananya.
indicative,"kb. Gram.: waktu sekarang, indikatip. -ks. to be i. of menunjukkan."
indicator,kb. 1 penunjuk. 2 meteran. oil i. meteran oli.
indices,"kb., j. lih  INDEX."
indict,"kkt. mengajukan dakwaan, mendakwa, menuduh, menuntut."
indictment,"kb. dakwaan, tuduhan. to hand down an i. of arson mengadakan tuduhan bahwa kebakaran itu dilakukan dengan sengaja."
indies,"kb., j. Hindia. The East I. Hindia Belanda. The West I. Hindia Barat."
indifference,"kb. 1 pengabaian, kelalaian (to terhadap). 2 ketidakacuhan. It's a matter of complete i. to me whether... Itu semata-mata bukan soal yang penting bagi saya apakah..."
indifferent,"ks. 1 tidak tertarik, acuh-tak- acuh. He was i. to the idea Dia tidak tertarik kepada gagasan itu. 2 biasa saja. I'm an i. golfer Saya adalah pemain golf yang biasa saja."
indigeneous,"ks. asli, pribumi. The tiger is i. to Asia Harimau berasal dari Asia."
indigent,"kb. the i. fakir miskin. -ks. fakir, miskin."
indigestible,ks. tidak dapat dicernakan.
indigestion,"kb. salah cerna, ketidaksanggupan mencerna."
indignant,"ks. marah, naik darah. I was i. over what he said Saya marah tentang apa yang dikatakannya itu."
indignation,"kb. kemarahan, kenaikan darah, kejengkelan, kedongkolan."
indignity,kb. (j. -ties) penghinaan.
indigo,kb. nila.
indirect,ks. tak langsung. -indirectly kk. dengan tidak langsung.
indiscernible,"ks. tak dapat dibedakan, tak dapat dilihat/dikenal dengan jelas."
indiscreet,ks. tidak bijaksana/berhati-hati.
indiscretion,kb. 1 ketidakbijaksanaan. 2 perbuatan yang tidak bijaksana. youthful i. kesembronoan muda-mudi.
indiscriminate,"ks. sembarangan, tidak memilih-milih, tidak pandang bulu. -indiscriminately kk. tidak pandang bulu."
indispensable,ks. sangat diperlukan. i. to the business sangat diperlukan oleh/dalam perusahaan itu.
indisposed,ks. 1 (ill) sakit. 2 tidak mau/suka.
indisposition,"kb. 1 (illness) sakit, kurang enak badan. 2 keengganan."
indisputable,ks. tak dapat disanggkal/dibantah lagi.
indissoluble,ks. tidak dapat dipecahkan/dibatalkan.
indistinct,"ks. tak terang/jelas, kabur."
indistinguishable,"ks. tak dapat dibedakan, tak terbedakan."
individualist,kb. individualis.
individualistic,ks. individualistis.
individuality,kb. (j. -ties) kepribadian.
indiviidual,"kb. individu, orang (seorang), perseorangan, oknum. -ks. 1 perseorangan.  2 tersendiri. 3 individuil. -individually kk. secara perseorangan/pribadi, seorang-seorang."
indivisible,ks. tak dapat dibagi.
indo-aryan,ks. berhubungn dengan Aria dari India atau dengan bahasa-bahasa India-Iran.
indo-european,kb. bahasa Indo-Eropa. -ks. Indo-Eropa. the I. family of language rumpun bahasa-bahasa Indo-Eropa.
indocement,"kb. 1 bujukan, dorongan. 2 perangsang. 3 pancingan."
indochina,kb. Indo-cina.
indochinese,kb. orang Indo-Cina. -ks. yang berhubungan dengan Indo-Cina.
indoctrinate,"kkt.  mengindoktrinasikan, mengindoktrinir."
indoctrination,kb. 1 indoktrinasi. 2 pengindoktrinasian.
indolence,"kb. kelembaman, kelambanan, kekelesaan, ketidakcekatan."
indolent,"ks. lamban, malas, kelesa, lembam."
indomitable,"ks. gigih, yang sukar dikekang."
indonesia,kb. Indonesia.
indonesian,kb. 1 orang Indonesia. 2 bahasa Indonesia. -ks. Indonesia.
indoor,ks. 1 didalam rumah atau gedung. 2 dalam.  -indoors kk. didalam (rumah atau gedung).
indorse,=  ENDORSE.
indubitable,"ks. sudah tentu, pasti. -indubitably kk. sudah tentu, pasti."
induce,induce
induct,"kkt. melantik, memasukkan. He was inducted into the army Dia dilantik masuk tentara."
inductee,kb. orang yang ditunjuk/dilantik.
induction,kb. 1 pelantikan. his i. into the club pelantikannya memasuki perkumpulan itu. 2 induksi. 3 prabawa.
inductive,ks. secara inductip. i. reasoning jalan pemikiran secara induktip.
indulge,"kkt. menurutkan.  to i. s.o's wish menurutkan kehendak seseorang. -kki. memperturutkan hati, menurut suka hati(nya)."
indulgence,kb. 1 kegemaran. 2 pengikutsertaan.
indulgent,ks. 1 sangat sabar/ramah. 2 terlalu baik/pemurah. i. mother ibu yang terlalu baik.
industrial,ks. yang berhubungan dengan industri. i. city kota industri. i. project proyek perindustrian.
industrialist,"kb. industrialis, usahawan industri, industriawan."
industrialize,"kkt. mengindustrialisasikan, mengadakan industrialisasi."
industrilzation,kb. industrialisasi.
industrious,"ks. rajin, getol, tekun."
industriousness,"kb. kerajinan, ketekunan."
industry,kb. (j. -ries) 1 industri. stel i. industri baja. 2 kerajinan. His i. is remarkable Kerajinannya hebat.
inebriate,kb. pemabuk. -kkt. memabukkan. Every weekend he is inebriated Tiap akhir pekan dia mabuk.
ineducable,ks. tidak dapat dididik.
ineffable,ks. tak terlukiskan/terkatakan.
ineffective,ks. 1 tidak berguna (of work). 2 tidak cakap. an i. lecturer seorang guru yang tidak cakap.
ineffectual,ks. 1 tidalk berguna. 2 tidak memberi efek atau kesan.
inefficiency,kb. keadaan/sifat tak berguna/terpakai.
inefficient,ks. 1 tidak efisien/tepatguna/ berdayaguna. 2 tak cakap (of a person).
inelastic,"ks. kaku, tegang."
inelegance,kb. sifat tidak bersemarak.
inelegant,"ks. kasar, kaku, canggung."
ineligibility,kb. keadaan tidak boleh/dapat dipilih.
ineligible,"ks. tidak dapat dipilih. Due to his age, he was i. to run for office Karena usianya dia tidak dapat dicalonkan untuk jabatan itu."
